tp_record_share,id_titolo_invio,id_titolo_exp,compagnia_ania,compagnia_exp,agenzia,numero_polizza_cmp,progressivo,ramo,effetto_titolo,stato_share,id_incasso_exp,cod_garanzia_cmp,descrizione_garanzia_cmp,ramo_bil,codice_provv,aliquota,tipo_premi_delega,netto,diritti,accessori,imponibile,antiracket,tasse,lordo,ssn,provvigioni_totali,provvigioni_acquisto,provvigioni_incasso,collaboratore_1,collaboratore_2,collaboratore_3,provv_tot_c2,provv_tot_c3,provv_acq_c2,provv_acq_c3,filename,data_elaborazione_file,mandato
42,000000006387422,000000006387422,035,4,143,2011102421663,0,Incendio,2020-09-30,P,,5,INFORTUNI,5,Provv. Ricorrente,0.0,Q,60.43,3.1,6.04,69.57,0.0,1.75,71.32,0.0,19.15,9.31,9.84,143,025,000,0.0,0.0,0.0,0.0,42_C_4_143_20240301113717_0_P.csv,2024-02-01,1
42,0000227.201.666,0000227.201.666,035,4,654,20050035782,0,Vita,2022-09-09,P,,38,,38,,0.0,Q,49.5,0.5,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,654,000,000,0.0,0.0,0.0,0.0,42_C_4_654_20240314135712_0_P.csv,2024-02-05,1
42,011500000278446,011500000278446,035,4,656,2022010525302,0,Responsabilità civile autoveicoli terrestri,2023-12-18,A,,01,RCA,1,,11.5,Q,287.16,0.0,0.0,287.16,0.0,76.09,363.25,30.15,32.19,32.19,0.0,656,000,000,0.0,0.0,0.0,0.0,42_C_4_656_20240314135932_0_P.csv,2024-02-05,1
42,000000007002073,000000007002073,035,4,126,2019103173598,0,Incendio,2021-02-26,P,,3,R.C.G.,3,Provv. Ricorrente,0.0,Q,69.72,0.0,6.97,76.69,0.0,17.07,93.76,0.0,19.94,10.74,9.2,126,000,000,0.0,0.0,0.0,0.0,42_C_4_126_20240301113251_0_P.csv,2024-02-01,1
42,029800000498628,029800000498628,035,4,283,2020010335809,0,Responsabilità civile autoveicoli terrestri,2020-07-06,P,,41,FURTO VEICOLI,1,,18.0,Q,31.42,0.0,0.0,31.42,0.31,4.24,35.66,0.0,5.66,5.66,0.0,283,000,000,0.0,0.0,0.0,0.0,42_C_4_283_20240306125247_0_P.csv,2024-02-02,1
42,000000010238870,000000010238870,035,4,378,0378800022955,0,Responsabilità civile generale,2023-03-24,A,,10,INCENDIO,10,Provv. Ricorrente,0.0,Q,95.5,2.86,9.55,107.91,0.0,24.02,131.93,0.0,29.04,14.71,14.33,378,005,000,0.0,0.0,0.0,0.0,42_C_4_378_20240306125646_0_P.csv,2024-02-03,1
42,001100000065877,001100000065877,035,4,407,2012010612302,0,Responsabilità civile autoveicoli terrestri,2012-10-16,P,,8C,TUTELA LEGALE - GARANZIA ESTESA,1,,0.0,Q,17.0,0.0,0.0,17.0,0.0,2.13,19.13,0.0,3.4,0.0,3.4,407,000,000,0.0,0.0,0.0,0.0,42_C_4_407_20240306131500_0_P.csv,2024-02-03,1
42,091100000006839,091100000006839,035,4,867,2020010019412,0,,2020-01-15,P,,ZZ,TIPO GARANZIA AUTO E D-RAMO TRANSITORIA,1,,0.0,Q,7.95,0.0,0.0,7.95,0.08,1.07,9.02,0.0,4.77,0.0,4.77,867,000,000,0.0,0.0,0.0,0.0,42_C_4_867_20240314152955_0_P.csv,2024-02-06,1
42,017500000020701,017500000020701,035,4,685,2012010168253,0,Responsabilità civile autoveicoli terrestri,2012-02-25,P,,41,FURTO VEICOLI,1,,0.0,Q,126.0,0.0,0.0,126.0,1.26,17.01,143.01,0.0,22.68,0.0,22.68,685,000,000,0.0,0.0,0.0,0.0,42_C_4_685_20240314141109_0_P.csv,2024-02-05,1
42,013400000345380,013400000345380,035,4,722,2017010651049,0,Responsabilità civile autoveicoli terrestri,2017-10-27,P,,01,RCA,1,,11.0,Q,93.95,0.0,0.0,93.95,0.0,24.9,118.85,9.87,10.07,10.08,-0.01,722,000,000,0.0,0.0,0.0,0.0,42_C_4_722_20240314150509_0_P.csv,2024-02-06,1
42,019400000284367,019400000284367,035,4,609,2020010390363,0,Responsabilità civile autoveicoli terrestri,2021-02-10,A,,41,FURTO VEICOLI,1,,18.0,Q,22.23,0.0,0.0,22.23,0.22,3.0,25.23,0.0,4.0,4.0,0.0,609,000,000,0.0,0.0,0.0,0.0,42_C_4_609_20240314142847_0_P.csv,2024-02-04,1
42,000000000087681,000000000087681,035,4,251,2017103042838,0,Incendio,2024-03-19,I,,5,INFORTUNI,5,Provv. Ricorrente,0.0,Q,3.21,0.07,0.32,3.6,0.0,0.09,3.69,0.0,0.92,0.46,0.46,251,009,000,0.0,0.0,0.0,0.0,42_C_4_251_20240301151525_0_P.csv,2024-02-02,1
42,007600000072366,007600000072366,035,4,311,2012010148122,0,Responsabilità civile autoveicoli terrestri,2013-01-31,A,,ZZ,TIPO GARANZIA AUTO E D-RAMO TRANSITORIA,1,,0.0,Q,19.9,0.0,0.0,19.9,0.2,2.69,22.59,0.0,11.94,0.0,11.94,311,000,000,0.0,0.0,0.0,0.0,42_C_4_311_20240306130826_0_P.csv,2024-02-02,1
42,000000007642799,000000007642799,035,4,192,2020062097542,0,Responsabilità civile generale,2020-11-11,P,,6,C.A.R.,6,Provv. Ricorrente,0.0,Q,434.86,0.0,43.49,478.35,0.0,101.65,580.0,0.0,71.75,71.75,0.0,192,400,000,0.0,0.0,0.0,0.0,42_C_4_192_20240301120140_0_P.csv,2024-02-01,1
42,066600000086681,066600000086681,035,4,614,2015010696780,0,Responsabilità civile autoveicoli terrestri,2018-08-28,P,,8A,LINEA VERDE / A TUTTO GAS - ASSISTENZA IN VIAGGIO,1,,20.0,Q,5.95,0.0,0.0,5.95,0.06,0.8,6.75,0.0,1.19,1.19,0.0,614,000,000,0.0,0.0,0.0,0.0,42_C_4_614_20240314143044_0_P.csv,2024-02-04,1
42,005642274756500,005642274756500,035,4,843,20005642274,0,Vita,2018-12-31,P,,20,Vita,20,,0.0,Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.12,0.0,6.12,843,000,000,0.0,0.0,0.0,0.0,42_C_4_843_20240314150855_0_P.csv,2024-02-06,1
42,025200000172991,025200000172991,035,4,240,2020010446093,0,Responsabilità civile autoveicoli terrestri,2020-09-03,P,,5E,NUOVA CRISTALLI,1,,14.0,Q,26.77,0.0,0.0,26.77,0.27,3.62,30.39,0.0,3.75,3.75,0.0,240,000,000,0.0,0.0,0.0,0.0,42_C_4_240_20240301121946_0_P.csv,2024-02-01,1
42,023400000519282,023400000519282,035,4,737,2016010718313,0,Responsabilità civile autoveicoli terrestri,2021-12-23,P,,1B,PERSONA 360,1,,0.0,Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,737,000,000,0.0,0.0,0.0,0.0,42_C_4_737_20240314151027_0_P.csv,2024-02-06,1
42,000000009990374,000000009990374,035,4,251,2020802358987,0,Responsabilità civile generale,2020-06-22,A,,18,ALTRI DANNI AI BENI,18,Provv. Ricorrente,0.0,Q,1196.01,25.14,119.61,1340.76,0.0,298.32,1639.08,0.0,357.14,184.19,172.95,251,003,000,0.0,0.0,0.0,0.0,42_C_4_251_20240301151525_0_P.csv,2024-02-02,1
42,000000003844413,000000003844413,035,4,651,2018103106139,0,Incendio,2019-06-04,P,,3,R.C.G.,3,Provv. Ricorrente,0.0,Q,37.2,0.0,3.72,40.92,0.0,9.11,50.03,0.0,9.41,4.5,4.91,651,040,000,0.0,0.0,0.0,0.0,42_C_4_651_20240314135454_0_P.csv,2024-02-05,1
42,028400000316907,028400000316907,035,4,215,2020010069206,0,Responsabilità civile autoveicoli terrestri,2020-08-09,P,,IP,INFORTUNI,1,,23.0,Q,6.44,0.0,0.0,6.44,0.0,0.16,6.6,0.0,1.48,1.48,0.0,215,000,000,0.0,0.0,0.0,0.0,42_C_4_215_20240301120214_0_P.csv,2024-02-01,1
42,000000002677403,000000002677403,035,4,352,2012102513206,0,Incendio,2023-06-09,P,,3,R.C.G.,3,Provv. Ricorrente,0.0,Q,40.97,4.0,4.1,49.07,0.0,10.93,60.0,0.0,12.77,4.96,7.81,352,012,000,0.0,0.0,0.0,0.0,42_C_4_352_20240306134849_0_P.csv,2024-02-03,1
42,000000002671300,000000002671300,035,4,271,0271050008899,0,Infortuni,2019-02-06,P,,5,INFORTUNI,5,Provv. Precontate,0.0,Q,283.37,7.0,28.34,318.71,0.0,7.98,326.69,0.0,75.89,34.29,41.6,271,027,000,0.0,0.0,0.0,0.0,42_C_4_271_20240301152101_0_P.csv,2024-02-02,1
42,031600000744198,031600000744198,035,4,122,2017010227740,0,Responsabilità civile autoveicoli terrestri,2019-04-17,P,,19,ASSISTENZA IN VIAGGIO,1,,20.0,Q,51.0,0.0,0.0,51.0,0.0,5.1,56.1,0.0,10.2,10.2,0.0,122,000,000,0.0,0.0,0.0,0.0,42_C_4_122_20240301112716_0_P.csv,2024-02-01,1
42,009516964708350,009516964708350,035,4,180,20009516964,0,Vita,2017-10-10,P,,20,Vita,20,,0.0,Q,850.0,0.0,0.0,850.0,0.0,0.0,850.0,0.0,8.5,8.5,0.0,180,327,000,0.0,0.0,0.0,0.0,42_C_4_180_20240301115032_0_P.csv,2024-02-01,1
42,029500000399847,029500000399847,035,4,254,2022010506577,0,Responsabilità civile autoveicoli terrestri,2022-12-13,P,,44,MAXI GUASTI,1,,14.0,Q,1116.25,0.0,0.0,1116.25,11.16,150.69,1266.94,0.0,156.28,156.28,0.0,254,000,000,0.0,0.0,0.0,0.0,42_C_4_254_20240301150457_0_P.csv,2024-02-02,1
42,028400000307170,028400000307170,035,4,215,2020010086270,0,Responsabilità civile autoveicoli terrestri,2020-02-20,P,,44,MAXI GUASTI,1,,14.0,Q,31.33,0.0,0.0,31.33,0.31,4.23,35.56,0.0,4.39,4.39,0.0,215,000,000,0.0,0.0,0.0,0.0,42_C_4_215_20240301120214_0_P.csv,2024-02-01,1
42,014200000363041,014200000363041,035,4,802,2019010457444,0,Responsabilità civile autoveicoli terrestri,2019-07-31,P,,RE,INFORTUNI,1,,23.0,Q,7.2,0.0,0.0,7.2,0.0,0.18,7.38,0.0,1.66,1.66,0.0,802,000,000,0.0,0.0,0.0,0.0,42_C_4_802_20240314154513_0_P.csv,2024-02-06,1
42,028000000304479,028000000304479,035,4,275,2017010661892,0,Responsabilità civile autoveicoli terrestri,2023-11-14,A,,IR,INFORTUNI,1,,23.0,Q,4.0,0.0,0.0,4.0,0.0,0.1,4.1,0.0,0.92,0.92,0.0,275,000,000,0.0,0.0,0.0,0.0,42_C_4_275_20240306124948_0_P.csv,2024-02-02,1
42,009100000181162,009100000181162,035,4,462,2022010281678,0,Responsabilità civile autoveicoli terrestri,2022-12-20,P,,IP,INFORTUNI,1,,23.0,Q,6.95,0.0,0.0,6.95,0.0,0.17,7.12,0.0,1.6,1.6,0.0,462,000,000,0.0,0.0,0.0,0.0,42_C_4_462_20240306132825_0_P.csv,2024-02-03,1
42,000000005933570,000000005933570,035,4,251,2015802202834,0,Responsabilità civile generale,2017-01-16,P,,2,TUTELA GIUDIZIARIA,2,Provv. Ricorrente,0.0,Q,178.61,4.5,17.86,200.97,0.0,42.72,243.69,0.0,53.79,27.51,26.28,251,024,000,0.0,0.0,0.0,0.0,42_C_4_251_20240301151525_0_P.csv,2024-02-02,1
42,027400000617421,027400000617421,035,4,207,2020010187775,0,Responsabilità civile autoveicoli terrestri,2020-05-19,P,,01,RCA,1,,0.0,Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207,000,000,0.0,0.0,0.0,0.0,42_C_4_207_20240301121236_0_P.csv,2024-02-01,1
42,099000000057961,099000000057961,035,4,713,2023010184767,0,,2023-07-02,A,,01,RCA,1,,10.0,Q,177.0,0.0,0.0,177.0,0.0,46.9,223.9,18.58,17.26,17.26,0.0,713,000,000,0.0,0.0,0.0,0.0,42_C_4_713_20240314144919_0_P.csv,2024-02-05,1
42,034900000185027,034900000185027,035,4,259,2014010839839,0,Responsabilità civile autoveicoli terrestri,2018-12-15,P,,4T,GARANZIE AGGIUNTIVE,1,,0.0,Q,4.0,0.0,0.0,4.0,0.0,0.85,4.85,0.0,0.0,0.0,0.0,259,000,000,0.0,0.0,0.0,0.0,42_C_4_259_20240301151328_0_P.csv,2024-02-02,1
42,016600000107806,016600000107806,035,4,661,2021010255877,0,Responsabilità civile autoveicoli terrestri,2022-05-26,P,,41,FURTO VEICOLI,1,,18.0,Q,65.83,0.0,0.0,65.83,0.66,8.89,74.72,0.0,11.85,11.85,0.0,661,000,000,0.0,0.0,0.0,0.0,42_C_4_661_20240314140059_0_P.csv,2024-02-05,1
42,027900000133271,027900000133271,035,4,272,2012010732639,0,Responsabilità civile autoveicoli terrestri,2013-05-28,P,,01,RCA,1,,13.0,Q,143.63,0.0,0.0,143.63,0.0,38.06,181.69,15.08,18.18,18.18,0.0,272,000,000,0.0,0.0,0.0,0.0,42_C_4_272_20240306124640_0_P.csv,2024-02-02,1
